Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product_Name,Region,State,City,Quantity,Discount,Unit_Price,Sales,Profit,Payment_Method,Customer_Segment,Sales_Channel,Year,Quarter,Month,Year_Month,Profit_Margin
ORD147836,2023-02-08 18:19:47,CUST11562,Aarav Shah,Office Supplies,Paper,A4 Paper Ream,North,Uttar Pradesh,Lucknow,1,0.05,395.86,376.07,79.31,Credit Card,Small Business,Online,2023,Q1,Feb,2023-02,0.2109
ORD133401,2023-02-08 19:11:46,CUST14425,Meera Srivastava,Electronics,Mobiles,Samsung Galaxy A55,South,Karnataka,Bengaluru,1,0.2,32640.38,26112.3,522.78,Credit Card,Consumer,Online,2023,Q1,Feb,2023-02,0.02
ORD111857,2023-02-08 19:43:54,CUST10917,Ishita Mishra,Home Appliances,Cleaning,Vacuum Cleaner,Central,Chhattisgarh,Raipur,4,0.2,10206.94,32662.21,1455.96,Credit Card,Consumer,Online,2023,Q1,Feb,2023-02,0.0446
ORD137735,2023-02-08 20:14:12,CUST14576,Vivek Bansal,Electronics,Mobiles,Samsung Galaxy A55,South,Tamil Nadu,Chennai,1,0.1,34883.91,31395.52,2272.77,Credit Card,Small Business,Retail Store,2023,Q1,Feb,2023-02,0.0724
ORD126210,2023-02-08 20:17:34,CUST11080,Nikhil Das,Fashion,Women,Women's Kurti,South,Andhra Pradesh,Vijayawada,3,0.1,1268.65,3425.36,492.73,UPI,Corporate,Retail Store,2023,Q1,Feb,2023-02,0.1438
ORD141975,2023-02-08 20:21:30,CUST11060,Meera Mishra,Electronics,Laptops,HP Pavilion 15,West,Goa,Panaji,2,0.1,62917.74,113251.93,9983.89,UPI,Corporate,Retail Store,2023,Q1,Feb,2023-02,0.0882
ORD102441,2023-02-08 20:25:37,CUST16955,Rohan Shah,Electronics,Mobiles,iPhone 15,North,Uttarakhand,Dehradun,5,0.15,65529.62,278500.88,11977.32,Cash,Corporate,Retail Store,2023,Q1,Feb,2023-02,0.043
ORD135922,2023-02-08 20:26:33,CUST14812,Vivek Agarwal,Electronics,Laptops,HP Pavilion 15,South,Karnataka,Bengaluru,5,0.1,56485.84,254186.28,17653.94,EMI,Small Business,Online,2023,Q1,Feb,2023-02,0.0695
ORD100272,2023-02-08 20:53:17,CUST14009,Nandini Shah,Home Appliances,Kitchen,Air Fryer,West,Maharashtra,Pune,6,0.0,7078.83,42472.98,5437.34,EMI,Corporate,Online,2023,Q1,Feb,2023-02,0.128
ORD129481,2023-02-08 21:05:16,CUST15513,Nandini Sinha,Electronics,Laptops,HP Pavilion 15,North,Punjab,Ludhiana,1,0.0,57223.9,57223.9,8840.6,Net Banking,Consumer,Marketplace,2023,Q1,Feb,2023-02,0.1545
ORD129696,2023-02-08 21:06:42,CUST13642,Manish Malhotra,Office Supplies,Stationery,Premium Notebook,North,Uttar Pradesh,Lucknow,2,0.1,432.73,778.91,142.84,Net Banking,Corporate,Online,2023,Q1,Feb,2023-02,0.1834
ORD121957,2023-02-08 21:58:46,CUST12927,Karan Sharma,Office Supplies,Paper,A4 Paper Ream,South,Telangana,Hyderabad,1,0.15,433.23,368.25,58.84,Debit Card,Consumer,Online,2023,Q1,Feb,2023-02,0.1598
ORD141373,2023-02-08 22:33:01,CUST17356,Ayush Verma,Furniture,Chairs,Ergonomic Office Chair,West,Gujarat,Ahmedabad,7,0.05,8989.02,59776.98,8916.03,Credit Card,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.1492
ORD142359,2023-02-09 00:17:16,CUST11747,Ananya Malhotra,Electronics,Accessories,Power Bank 20000mAh,West,Maharashtra,Mumbai,2,0.2,1887.06,3019.3,49.99,Credit Card,Consumer,Online,2023,Q1,Feb,2023-02,0.0166
ORD104352,2023-02-09 00:19:58,CUST15316,Manish Das,Electronics,Mobiles,iPhone 15,South,Telangana,Hyderabad,2,0.1,68235.39,122823.7,9624.45,Net Banking,Consumer,Online,2023,Q1,Feb,2023-02,0.0784
ORD142581,2023-02-09 00:49:10,CUST12043,Ankit Patel,Electronics,Laptops,Lenovo IdeaPad Slim,East,Bihar,Patna,2,0.1,50449.28,90808.7,6335.31,Cash,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.0698
ORD110635,2023-02-09 00:57:04,CUST16734,Tanya Kumar,Home Appliances,Kitchen,Mixer Grinder,North,Punjab,Ludhiana,4,0.25,4559.33,13677.99,282.64,Credit Card,Consumer,Marketplace,2023,Q1,Feb,2023-02,0.0207
ORD148504,2023-02-09 02:22:33,CUST11323,Shreya Malhotra,Fashion,Women,Women's Kurti,West,Maharashtra,Mumbai,1,0.0,1256.45,1256.45,206.88,UPI,Corporate,Marketplace,2023,Q1,Feb,2023-02,0.1647
ORD135607,2023-02-09 02:24:40,CUST14194,Arjun Bansal,Furniture,Storage,Bookshelf,North,Rajasthan,Jaipur,2,0.1,6029.6,10853.28,1241.01,UPI,Small Business,Online,2023,Q1,Feb,2023-02,0.1143
ORD121556,2023-02-09 02:53:32,CUST15705,Vivaan Agarwal,Electronics,Laptops,Dell Inspiron 15,West,Gujarat,Surat,1,0.05,56763.83,53925.64,6459.19,Credit Card,Corporate,Marketplace,2023,Q1,Feb,2023-02,0.1198
ORD133962,2023-02-09 03:41:14,CUST12766,Neha Verma,Fashion,Women,Women's Kurti,Central,Chhattisgarh,Raipur,8,0.2,1265.49,8099.14,594.5,UPI,Consumer,Online,2023,Q1,Feb,2023-02,0.0734
ORD116307,2023-02-09 03:46:37,CUST11691,Mohit Shah,Furniture,Storage,Filing Cabinet,North,Uttar Pradesh,Lucknow,3,0.15,7706.63,19651.91,1534.81,UPI,Corporate,Online,2023,Q1,Feb,2023-02,0.0781
ORD127175,2023-02-09 03:49:27,CUST13646,Ishita Das,Furniture,Tables,Office Work Desk,West,Maharashtra,Mumbai,2,0.1,10948.11,19706.6,2802.33,Credit Card,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.1422
ORD138694,2023-02-09 05:10:40,CUST13078,Rohan Sinha,Fashion,Men,Men's Casual Shirt,North,Uttar Pradesh,Lucknow,2,0.05,1294.48,2459.51,492.42,Credit Card,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.2002
ORD117117,2023-02-09 05:26:36,CUST17468,Neha Joshi,Furniture,Tables,Study Table,South,Kerala,Kochi,3,0.05,6355.55,18113.32,2649.26,UPI,Consumer,Online,2023,Q1,Feb,2023-02,0.1463
ORD136527,2023-02-09 05:29:47,CUST13606,Shreya Mehta,Furniture,Tables,Study Table,North,Punjab,Ludhiana,4,0.25,6146.62,18439.86,765.8,UPI,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.0415
ORD115787,2023-02-09 05:42:55,CUST17197,Vivaan Kumar,Electronics,Mobiles,Samsung Galaxy A55,North,Uttar Pradesh,Lucknow,6,0.15,31143.43,158831.49,7287.85,UPI,Consumer,Online,2023,Q1,Feb,2023-02,0.0459
ORD112067,2023-02-09 07:14:36,CUST13601,Simran Choudhary,Electronics,Laptops,Dell Inspiron 15,North,Uttar Pradesh,Kanpur,3,0.1,63065.61,170277.15,11881.52,UPI,Corporate,Marketplace,2023,Q1,Feb,2023-02,0.0698
ORD105247,2023-02-09 07:34:03,CUST12469,Nandini Pandey,Electronics,Mobiles,iPhone 15,South,Karnataka,Bengaluru,1,0.1,61918.25,55726.42,3280.08,Debit Card,Corporate,Retail Store,2023,Q1,Feb,2023-02,0.0589
ORD103107,2023-02-09 08:02:17,CUST13908,Riya Patel,Fashion,Women,Women's Kurti,West,Gujarat,Surat,1,0.0,1247.79,1247.79,226.38,EMI,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.1814
ORD104960,2023-02-09 08:02:58,CUST10067,Aditya Bansal,Furniture,Chairs,Ergonomic Office Chair,Central,Madhya Pradesh,Indore,2,0.0,7812.58,15625.16,3007.9,Credit Card,Consumer,Online,2023,Q1,Feb,2023-02,0.1925
ORD125854,2023-02-09 08:17:45,CUST12818,Sahil Mishra,Home Appliances,Kitchen,Air Fryer,North,Punjab,Ludhiana,1,0.15,6581.8,5594.53,331.41,Credit Card,Small Business,Online,2023,Q1,Feb,2023-02,0.0592
ORD121502,2023-02-09 09:17:22,CUST15258,Neha Shah,Office Supplies,Printing,Laser Printer,North,Rajasthan,Jaipur,1,0.1,17860.08,16074.07,2135.55,Credit Card,Consumer,Online,2023,Q1,Feb,2023-02,0.1329
ORD130988,2023-02-09 10:44:27,CUST13209,Ayush Mishra,Furniture,Storage,Filing Cabinet,East,West Bengal,Kolkata,1,0.2,6849.23,5479.38,446.04,UPI,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.0814
ORD127782,2023-02-09 11:29:13,CUST13504,Nikhil Kumar,Home Appliances,Kitchen,Mixer Grinder,South,Tamil Nadu,Chennai,2,0.05,4497.29,8544.85,909.07,UPI,Small Business,Retail Store,2023,Q1,Feb,2023-02,0.1064
ORD111252,2023-02-09 11:51:20,CUST10547,Tanya Joshi,Home Appliances,Kitchen,Mixer Grinder,Central,Madhya Pradesh,Indore,4,0.25,4268.16,12804.48,236.72,Debit Card,Consumer,Marketplace,2023,Q1,Feb,2023-02,0.0185
ORD145674,2023-02-09 13:00:01,CUST10523,Pooja Mehta,Furniture,Tables,Study Table,West,Maharashtra,Mumbai,2,0.1,6543.49,11778.28,1225.59,Debit Card,Consumer,Online,2023,Q1,Feb,2023-02,0.1041
ORD116128,2023-02-09 13:09:38,CUST15891,Kavya Pandey,Fashion,Men,Men's Casual Shirt,Central,Chhattisgarh,Raipur,5,0.25,1385.49,5195.59,289.77,Cash,Corporate,Retail Store,2023,Q1,Feb,2023-02,0.0558
ORD132128,2023-02-09 13:49:04,CUST12915,Kavya Patel,Home Appliances,Kitchen,Air Fryer,West,Maharashtra,Mumbai,1,0.05,6959.12,6611.16,1003.43,UPI,Corporate,Marketplace,2023,Q1,Feb,2023-02,0.1518
ORD132134,2023-02-09 14:53:33,CUST14415,Aarav Malhotra,Electronics,Accessories,Bluetooth Speaker,South,Andhra Pradesh,Vijayawada,6,0.0,3535.66,21213.96,2472.35,EMI,Small Business,Marketplace,2023,Q1,Feb,2023-02,0.1165
ORD113012,2023-02-09 14:56:31,CUST17821,Nikhil Verma,Electronics,Mobiles,Samsung Galaxy A55,West,Goa,Panaji,2,0.0,33515.08,67030.16,8577.39,UPI,Consumer,Marketplace,2023,Q1,Feb,2023-02,0.128
ORD101951,2023-02-09 15:08:20,CUST11099,Mohit Yadav,Electronics,Laptops,Dell Inspiron 15,South,Telangana,Hyderabad,4,0.1,61179.38,220245.77,15707.78,Credit Card,Consumer,Marketplace,2023,Q1,Feb,2023-02,0.0713
ORD130568,2023-02-09 15:22:27,CUST15962,Vivaan Mishra,Electronics,Mobiles,OnePlus Nord CE,Central,Madhya Pradesh,Indore,3,0.15,26399.89,67319.72,3195.04,UPI,Consumer,Online,2023,Q1,Feb,2023-02,0.0475
ORD101506,2023-02-09 16:43:21,CUST17161,Priya Shah,Electronics,Accessories,Wireless Earbuds,South,Karnataka,Bengaluru,7,0.2,2378.71,13320.78,206.77,Net Banking,Corporate,Online,2023,Q1,Feb,2023-02,0.0155
ORD143344,2023-02-09 18:32:39,CUST14059,Vivek Shah,Electronics,Accessories,Power Bank 20000mAh,South,Kerala,Kochi,2,0.1,1783.37,3210.07,274.01,UPI,Small Business,Online,2023,Q1,Feb,2023-02,0.0854
ORD115016,2023-02-09 18:41:28,CUST13625,Ayush Yadav,Electronics,Mobiles,OnePlus Nord CE,North,Delhi,New Delhi,10,0.15,30113.03,255960.75,9239.96,EMI,Consumer,Marketplace,2023,Q1,Feb,2023-02,0.0361
ORD126530,2023-02-09 19:04:07,CUST16966,Nandini Sharma,Furniture,Tables,Study Table,Central,Madhya Pradesh,Indore,3,0.05,6115.16,17428.21,3017.24,Credit Card,Small Business,Online,2023,Q1,Feb,2023-02,0.1731
ORD102379,2023-02-09 19:07:02,CUST17078,Shreya Sharma,Office Supplies,Stationery,Ball Pen Pack,East,Bihar,Patna,1,0.0,171.04,171.04,39.07,EMI,Corporate,Retail Store,2023,Q1,Feb,2023-02,0.2284
ORD115153,2023-02-09 19:32:48,CUST12355,Ankit Bansal,Electronics,Mobiles,Samsung Galaxy A55,West,Maharashtra,Pune,1,0.0,29053.21,29053.21,3098.85,Credit Card,Corporate,Online,2023,Q1,Feb,2023-02,0.1067
ORD115912,2023-02-09 19:38:03,CUST17884,Shreya Agarwal,Electronics,Laptops,Lenovo IdeaPad Slim,East,Odisha,Bhubaneswar,5,0.0,49639.16,248195.8,35309.33,EMI,Consumer,Marketplace,2023,Q1,Feb,2023-02,0.1423
ORD108471,2023-02-09 19:55:58,CUST11696,Meera Srivastava,Office Supplies,Printing,Laser Printer,North,Delhi,New Delhi,3,0.2,18137.71,43530.5,4048.94,Credit Card,Corporate,Online,2023,Q1,Feb,2023-02,0.093
ORD135774,2023-02-09 20:20:51,CUST12844,Riya Patel,Electronics,Accessories,Bluetooth Speaker,North,Uttar Pradesh,Kanpur,2,0.2,3489.31,5582.9,101.56,EMI,Corporate,Marketplace,2023,Q1,Feb,2023-02,0.0182
ORD131770,2023-02-09 20:25:49,CUST10933,Tanya Das,Fashion,Women,Women's Kurti,South,Karnataka,Bengaluru,2,0.3,1092.45,1529.43,61.86,Debit Card,Corporate,Online,2023,Q1,Feb,2023-02,0.0404
ORD102966,2023-02-09 20:56:08,CUST17990,Tanya Joshi,Electronics,Mobiles,iPhone 15,West,Goa,Panaji,1,0.1,70937.96,63844.16,5293.59,Cash,Consumer,Online,2023,Q1,Feb,2023-02,0.0829
ORD122619,2023-02-09 20:59:43,CUST17473,Karan Choudhary,Furniture,Chairs,Ergonomic Office Chair,North,Rajasthan,Jaipur,1,0.15,8498.43,7223.67,598.51,UPI,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.0829
ORD131922,2023-02-09 21:41:51,CUST16026,Ananya Sinha,Office Supplies,Stationery,Premium Notebook,South,Kerala,Kochi,2,0.05,422.61,802.96,146.53,Net Banking,Small Business,Online,2023,Q1,Feb,2023-02,0.1825
ORD133790,2023-02-09 21:52:47,CUST14030,Kavya Singh,Office Supplies,Stationery,Premium Notebook,Central,Madhya Pradesh,Bhopal,2,0.15,473.7,805.29,95.77,Credit Card,Consumer,Marketplace,2023,Q1,Feb,2023-02,0.1189
ORD115314,2023-02-09 22:04:42,CUST15323,Meera Jain,Electronics,Mobiles,OnePlus Nord CE,West,Goa,Panaji,2,0.1,25459.14,45826.45,3710.74,UPI,Consumer,Online,2023,Q1,Feb,2023-02,0.081
ORD138551,2023-02-09 22:27:41,CUST10927,Tanya Mishra,Electronics,Mobiles,iPhone 15,North,Punjab,Ludhiana,3,0.0,66307.44,198922.32,20798.66,Debit Card,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.1046
ORD101219,2023-02-09 22:47:59,CUST14990,Muskan Singh,Electronics,Accessories,Bluetooth Speaker,North,Uttar Pradesh,Lucknow,10,0.1,3151.28,28361.52,1703.47,Net Banking,Corporate,Online,2023,Q1,Feb,2023-02,0.0601
ORD140293,2023-02-09 23:41:46,CUST17387,Manish Shah,Office Supplies,Paper,A4 Paper Ream,West,Gujarat,Ahmedabad,1,0.1,440.52,396.47,73.71,Credit Card,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.1859
ORD128603,2023-02-10 02:24:28,CUST17444,Priya Choudhary,Electronics,Mobiles,OnePlus Nord CE,North,Haryana,Gurugram,2,0.1,25738.66,46329.59,2754.8,Debit Card,Corporate,Marketplace,2023,Q1,Feb,2023-02,0.0595
ORD106472,2023-02-10 03:43:12,CUST13078,Ananya Gupta,Furniture,Storage,Filing Cabinet,South,Kerala,Kochi,6,0.1,6923.59,37387.39,3689.27,Cash,Corporate,Retail Store,2023,Q1,Feb,2023-02,0.0987
ORD103525,2023-02-10 03:51:43,CUST14411,Sahil Yadav,Furniture,Storage,Bookshelf,North,Punjab,Ludhiana,1,0.0,5936.91,5936.91,978.41,UPI,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.1648
ORD101275,2023-02-10 03:57:28,CUST17721,Sneha Gupta,Home Appliances,Kitchen,Air Fryer,North,Uttarakhand,Dehradun,2,0.15,6970.25,11849.42,840.81,Debit Card,Corporate,Retail Store,2023,Q1,Feb,2023-02,0.071
ORD138062,2023-02-10 04:13:02,CUST16186,Mohit Choudhary,Home Appliances,Cooling,Air Cooler,South,Tamil Nadu,Chennai,1,0.2,10787.46,8629.97,434.36,UPI,Corporate,Online,2023,Q1,Feb,2023-02,0.0503
ORD123536,2023-02-10 04:34:31,CUST16273,Sahil Singh,Electronics,Mobiles,OnePlus Nord CE,South,Andhra Pradesh,Vijayawada,3,0.0,30588.75,91766.25,12858.34,UPI,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.1401
ORD130513,2023-02-10 04:35:03,CUST15490,Shreya Singh,Electronics,Accessories,Power Bank 20000mAh,West,Maharashtra,Pune,6,0.1,1749.85,9449.19,839.98,UPI,Corporate,Marketplace,2023,Q1,Feb,2023-02,0.0889
ORD107230,2023-02-10 04:58:41,CUST10448,Simran Joshi,Electronics,Accessories,Power Bank 20000mAh,North,Delhi,New Delhi,2,0.25,1831.0,2746.5,-24.39,UPI,Consumer,Online,2023,Q1,Feb,2023-02,-0.0089
ORD119242,2023-02-10 05:17:15,CUST17160,Rahul Jain,Home Appliances,Cooling,Air Cooler,Central,Chhattisgarh,Raipur,5,0.15,11403.86,48466.4,3341.45,Debit Card,Consumer,Marketplace,2023,Q1,Feb,2023-02,0.0689
ORD106705,2023-02-10 05:28:35,CUST15442,Pooja Bansal,Office Supplies,Paper,A4 Paper Ream,North,Rajasthan,Jaipur,6,0.1,385.1,2079.54,356.2,Credit Card,Corporate,Retail Store,2023,Q1,Feb,2023-02,0.1713
ORD108032,2023-02-10 05:31:26,CUST13448,Ananya Malhotra,Home Appliances,Kitchen,Air Fryer,South,Karnataka,Bengaluru,6,0.05,7352.03,41906.57,4234.45,EMI,Corporate,Online,2023,Q1,Feb,2023-02,0.101
ORD126058,2023-02-10 06:16:42,CUST10663,Karan Verma,Electronics,Mobiles,OnePlus Nord CE,Central,Madhya Pradesh,Bhopal,1,0.25,26227.84,19670.88,-122.65,Debit Card,Consumer,Online,2023,Q1,Feb,2023-02,-0.0062
ORD123620,2023-02-10 06:38:49,CUST11724,Arjun Malhotra,Office Supplies,Stationery,Ball Pen Pack,South,Karnataka,Bengaluru,1,0.05,163.3,155.14,31.68,Credit Card,Consumer,Online,2023,Q1,Feb,2023-02,0.2042
ORD111201,2023-02-10 06:53:56,CUST10260,Arjun Malhotra,Home Appliances,Kitchen,Air Fryer,South,Tamil Nadu,Chennai,1,0.0,7186.69,7186.69,1225.51,Net Banking,Consumer,Online,2023,Q1,Feb,2023-02,0.1705
ORD139132,2023-02-10 07:28:01,CUST10983,Shreya Kumar,Electronics,Accessories,Bluetooth Speaker,West,Maharashtra,Pune,1,0.0,3826.95,3826.95,512.39,Credit Card,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.1339
ORD107962,2023-02-10 07:50:00,CUST17100,Riya Mehta,Furniture,Chairs,Ergonomic Office Chair,East,West Bengal,Kolkata,3,0.05,7923.31,22581.43,2966.2,UPI,Consumer,Online,2023,Q1,Feb,2023-02,0.1314
ORD128364,2023-02-10 09:28:57,CUST10340,Aarav Jain,Electronics,Laptops,Dell Inspiron 15,West,Maharashtra,Pune,10,0.15,61255.14,520668.69,21462.68,UPI,Consumer,Online,2023,Q1,Feb,2023-02,0.0412
ORD139517,2023-02-10 09:52:32,CUST11129,Priya Shah,Office Supplies,Stationery,Ball Pen Pack,West,Maharashtra,Mumbai,8,0.05,164.72,1251.87,286.64,Credit Card,Corporate,Online,2023,Q1,Feb,2023-02,0.229
ORD140864,2023-02-10 10:24:13,CUST16212,Mohit Yadav,Fashion,Women,Women's Kurti,North,Uttar Pradesh,Lucknow,3,0.0,1291.08,3873.24,775.39,UPI,Consumer,Marketplace,2023,Q1,Feb,2023-02,0.2002
ORD118697,2023-02-10 10:25:14,CUST12858,Ankit Choudhary,Furniture,Tables,Study Table,North,Uttar Pradesh,Kanpur,1,0.1,6536.46,5882.81,639.63,Net Banking,Small Business,Online,2023,Q1,Feb,2023-02,0.1087
ORD147651,2023-02-10 11:15:42,CUST14309,Rahul Jain,Home Appliances,Kitchen,Mixer Grinder,West,Gujarat,Surat,1,0.0,4189.62,4189.62,576.45,UPI,Consumer,Online,2023,Q1,Feb,2023-02,0.1376
ORD138078,2023-02-10 11:28:48,CUST15530,Aisha Pandey,Electronics,Mobiles,OnePlus Nord CE,South,Andhra Pradesh,Vijayawada,1,0.0,29852.74,29852.74,3992.77,Credit Card,Corporate,Retail Store,2023,Q1,Feb,2023-02,0.1337
ORD126781,2023-02-10 11:43:39,CUST10571,Muskan Das,Electronics,Accessories,Wireless Earbuds,North,Punjab,Ludhiana,3,0.2,2069.12,4965.89,111.55,UPI,Consumer,Online,2023,Q1,Feb,2023-02,0.0225
ORD100112,2023-02-10 11:48:04,CUST13115,Sahil Pandey,Fashion,Women,Women's Kurti,West,Maharashtra,Pune,1,0.15,1096.84,932.31,115.53,Debit Card,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.1239
ORD109017,2023-02-10 12:17:41,CUST12894,Meera Mishra,Electronics,Accessories,Power Bank 20000mAh,East,Odisha,Bhubaneswar,1,0.1,1785.68,1607.11,128.73,Credit Card,Consumer,Online,2023,Q1,Feb,2023-02,0.0801
ORD117096,2023-02-10 13:36:54,CUST15545,Vivaan Shah,Electronics,Laptops,Lenovo IdeaPad Slim,West,Gujarat,Surat,5,0.15,52483.48,223054.79,11166.57,Credit Card,Corporate,Online,2023,Q1,Feb,2023-02,0.0501
ORD113118,2023-02-10 14:42:45,CUST11171,Muskan Yadav,Home Appliances,Kitchen,Mixer Grinder,North,Punjab,Ludhiana,7,0.0,3849.37,26945.59,4679.99,Debit Card,Consumer,Marketplace,2023,Q1,Feb,2023-02,0.1737
ORD106386,2023-02-10 15:29:05,CUST14560,Pooja Kumar,Electronics,Accessories,Power Bank 20000mAh,East,Odisha,Bhubaneswar,2,0.1,1704.92,3068.86,173.45,UPI,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.0565
ORD128541,2023-02-10 15:44:43,CUST13026,Priya Mehta,Home Appliances,Kitchen,Air Fryer,South,Kerala,Kochi,4,0.0,7760.56,31042.24,3850.67,Net Banking,Corporate,Online,2023,Q1,Feb,2023-02,0.124
ORD147218,2023-02-10 15:55:39,CUST13286,Meera Verma,Electronics,Mobiles,Samsung Galaxy A55,North,Uttarakhand,Dehradun,1,0.05,34166.55,32458.22,3971.68,UPI,Small Business,Online,2023,Q1,Feb,2023-02,0.1224
ORD110076,2023-02-10 15:57:40,CUST10945,Aarav Agarwal,Electronics,Laptops,Dell Inspiron 15,North,Haryana,Gurugram,3,0.0,55426.61,166279.83,25670.66,UPI,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.1544
ORD126116,2023-02-10 16:09:22,CUST11486,Priya Sharma,Office Supplies,Paper,A4 Paper Ream,East,West Bengal,Kolkata,3,0.1,456.1,1231.47,165.97,Net Banking,Corporate,Online,2023,Q1,Feb,2023-02,0.1348
ORD140139,2023-02-10 16:38:11,CUST10837,Rohan Sharma,Fashion,Men,Men's Casual Shirt,North,Punjab,Ludhiana,2,0.3,1441.45,2018.03,69.56,Credit Card,Consumer,Online,2023,Q1,Feb,2023-02,0.0345
ORD122743,2023-02-10 17:59:34,CUST14423,Aditya Joshi,Office Supplies,Printing,Laser Printer,West,Goa,Panaji,2,0.1,18435.03,33183.05,4655.15,UPI,Consumer,Online,2023,Q1,Feb,2023-02,0.1403
ORD103945,2023-02-10 18:51:21,CUST13743,Ankit Bansal,Electronics,Accessories,Power Bank 20000mAh,North,Punjab,Ludhiana,1,0.1,1839.96,1655.96,113.91,UPI,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.0688
ORD125622,2023-02-10 19:20:00,CUST12563,Ishita Bansal,Home Appliances,Kitchen,Air Fryer,Central,Chhattisgarh,Raipur,1,0.25,6662.95,4997.21,89.75,Credit Card,Consumer,Online,2023,Q1,Feb,2023-02,0.018
ORD129354,2023-02-10 19:23:18,CUST11890,Neha Kumar,Office Supplies,Stationery,Premium Notebook,East,West Bengal,Kolkata,2,0.05,447.47,850.19,195.98,Net Banking,Small Business,Marketplace,2023,Q1,Feb,2023-02,0.2305
ORD125453,2023-02-10 20:06:54,CUST13657,Pooja Yadav,Electronics,Mobiles,iPhone 15,West,Maharashtra,Pune,1,0.0,64915.9,64915.9,7634.76,UPI,Consumer,Retail Store,2023,Q1,Feb,2023-02,0.1176
ORD121305,2023-02-10 20:11:35,CUST16902,Sneha Mishra,Office Supplies,Stationery,Ball Pen Pack,East,Jharkhand,Ranchi,2,0.15,187.92,319.46,36.08,Debit Card,Consumer,Online,2023,Q1,Feb,2023-02,0.1129
ORD137173,2023-02-10 20:12:41,CUST16763,Neha Verma,Fashion,Women,Women's Kurti,East,Odisha,Bhubaneswar,2,0.1,1181.25,2126.25,231.87,UPI,Consumer,Online,2023,Q1,Feb,2023-02,0.1091
ORD149188,2023-02-10 20:23:18,CUST14647,Vivek Singh,Electronics,Mobiles,iPhone 15,South,Andhra Pradesh,Vijayawada,2,0.1,58824.42,105883.96,6118.83,UPI,Corporate,Marketplace,2023,Q1,Feb,2023-02,0.0578
ORD112241,2023-02-10 21:39:51,CUST10451,Meera Bansal,Furniture,Storage,Bookshelf,North,Punjab,Ludhiana,1,0.05,6264.76,5951.52,1077.79,Net Banking,Consumer,Marketplace,2023,Q1,Feb,2023-02,0.1811
ORD148558,2023-02-10 21:51:39,CUST13718,Riya Gupta,Electronics,Mobiles,iPhone 15,Central,Madhya Pradesh,Indore,3,0.0,63742.43,191227.29,26712.21,UPI,Consumer,Online,2023,Q1,Feb,2023-02,0.1397
ORD114994,2023-02-10 22:10:46,CUST16822,Simran Srivastava,Office Supplies,Printing,Laser Printer,South,Telangana,Hyderabad,1,0.05,18794.6,17854.87,3567.02,UPI,Corporate,Online,2023,Q1,Feb,2023-02,0.1998
ORD149160,2023-02-10 22:29:44,CUST13627,Rahul Bansal,Home Appliances,Cleaning,Vacuum Cleaner,East,Jharkhand,Ranchi,1,0.05,9263.87,8800.68,1096.54,UPI,Corporate,Online,2023,Q1,Feb,2023-02,0.1246
ORD133367,2023-02-10 22:43:38,CUST12874,Aditya Verma,Electronics,Laptops,HP Pavilion 15,East,West Bengal,Kolkata,2,0.0,63203.74,126407.48,15948.5,Net Banking,Corporate,Marketplace,2023,Q1,Feb,2023-02,0.1262
ORD101534,2023-02-10 23:28:27,CUST14368,Muskan Bansal,Fashion,Footwear,Running Shoes,North,Uttar Pradesh,Lucknow,3,0.05,3030.06,8635.67,1415.22,UPI,Corporate,Online,2023,Q1,Feb,2023-02,0.1639
ORD139619,2023-02-11 01:45:58,CUST11107,Ankit Gupta,Electronics,Mobiles,OnePlus Nord CE,Central,Chhattisgarh,Raipur,10,0.1,27937.31,251435.79,16660.24,Debit Card,Corporate,Online,2023,Q1,Feb,2023-02,0.0663
ORD128791,2023-02-11 02:16:31,CUST17363,Riya Verma,Electronics,Laptops,HP Pavilion 15,West,Maharashtra,Pune,8,0.15,67089.86,456211.05,19890.38,UPI,Corporate,Online,2023,Q1,Feb,2023-02,0.0436
ORD132843,2023-02-11 02:21:01,CUST15249,Tanya Patel,Electronics,Mobiles,OnePlus Nord CE,East,Jharkhand,Ranchi,3,0.1,28573.58,77148.67,6492.74,Net Banking,Corporate,Marketplace,2023,Q1,Feb,2023-02,0.0842
